UTC Time,Balancing_Authority,Temperature,GHI,Demand_MW,Nuclear_MW,Coal_MW,Gas_MW,Solar_MW,Wind_MW,Hydro_MW,Coal_CO2_lbs,Gas_CO2_lbs,Total_CO2_lbs
2026-01-01 01:00:00,AZPS,15.1,0.0,3302.0,0.0,470.0,1463.0,0.0,258.0,0.0,1034000.0,1316700.0,2350700.0
2026-01-01 02:00:00,AZPS,14.0,0.0,3239.0,0.0,468.0,1379.0,0.0,325.0,0.0,1029600.0,1241100.0,2270700.0
2026-01-01 03:00:00,AZPS,13.0,0.0,3197.0,0.0,470.0,1364.0,0.0,336.0,0.0,1034000.0,1227600.0,2261600.0
2026-01-01 04:00:00,AZPS,12.35,0.0,3197.0,0.0,471.0,1320.0,0.0,334.0,0.0,1036200.0,1188000.0,2224200.0
2026-01-01 05:00:00,AZPS,12.0,0.0,3213.0,0.0,469.0,1158.0,0.0,380.0,0.0,1031800.0,1042200.0,2074000.0
2026-01-01 06:00:00,AZPS,11.8,0.0,3338.0,0.0,470.0,1166.0,0.0,404.0,0.0,1034000.0,1049400.0,2083400.0
2026-01-01 07:00:00,AZPS,11.8,0.0,3411.0,0.0,474.0,1310.0,0.0,353.0,0.0,1042800.0,1179000.0,2221800.0
2026-01-01 08:00:00,AZPS,11.9,0.0,3495.0,0.0,476.0,1321.0,5.0,317.0,0.0,1047200.0,1188900.0,2236100.0
2026-01-01 09:00:00,AZPS,12.0,0.0,3486.0,0.0,482.0,1393.0,75.0,292.0,0.0,1060400.0,1253700.0,2314100.0
2026-01-01 10:00:00,AZPS,12.1,0.0,3426.0,0.0,482.0,1323.0,217.0,309.0,0.0,1060400.0,1190700.0,2251100.0
2026-01-01 11:00:00,AZPS,12.2,0.0,3536.0,0.0,481.0,1685.0,366.0,391.0,0.0,1058200.0,1516500.0,2574700.0
2026-01-01 12:00:00,AZPS,12.2,0.0,3424.0,0.0,482.0,1788.0,356.0,500.0,0.0,1060400.0,1609200.0,2669600.0
2026-01-01 13:00:00,AZPS,12.1,0.0,3399.0,0.0,482.0,1838.0,529.0,518.0,0.0,1060400.0,1654200.0,2714600.0
2026-01-01 14:00:00,AZPS,12.2,0.0,3440.0,0.0,481.0,1813.0,657.0,479.0,0.0,1058200.0,1631700.0,2689900.0
2026-01-01 15:00:00,AZPS,12.675,4.0,3514.0,0.0,480.0,1797.0,718.0,470.0,0.0,1056000.0,1617300.0,2673300.0
2026-01-01 16:00:00,AZPS,13.2,6.25,3590.0,0.0,481.0,1596.0,434.0,419.0,0.0,1058200.0,1436400.0,2494600.0
2026-01-01 17:00:00,AZPS,13.9,10.25,3805.0,0.0,481.0,1595.0,197.0,420.0,0.0,1058200.0,1435500.0,2493700.0
2026-01-01 18:00:00,AZPS,14.5,58.75,3872.0,0.0,480.0,1618.0,14.0,388.0,0.0,1056000.0,1456200.0,2512200.0
2026-01-01 19:00:00,AZPS,14.85,54.75,3815.0,0.0,476.0,1646.0,0.0,331.0,0.0,1047200.0,1481400.0,2528600.0
2026-01-01 20:00:00,AZPS,15.0,184.5,3714.0,0.0,474.0,1639.0,0.0,420.0,0.0,1042800.0,1475100.0,2517900.0
2026-01-01 21:00:00,AZPS,14.8,112.25,3666.0,0.0,472.0,1521.0,0.0,474.0,0.0,1038400.0,1368900.0,2407300.0
2026-01-01 22:00:00,AZPS,14.0,145.75,3514.0,0.0,471.0,1460.0,0.0,529.0,0.0,1036200.0,1314000.0,2350200.0
2026-01-01 23:00:00,AZPS,12.5,17.75,3345.0,0.0,474.0,1485.0,0.0,445.0,0.0,1042800.0,1336500.0,2379300.0
2026-01-02 00:00:00,AZPS,10.8,0.0,3225.0,0.0,473.0,1457.0,0.0,413.0,0.0,1040600.0,1311300.0,2351900.0
2026-01-02 01:00:00,AZPS,9.6,0.0,3179.0,0.0,470.0,1339.0,0.0,411.0,0.0,1034000.0,1205100.0,2239100.0
2026-01-02 02:00:00,AZPS,8.75,0.0,3208.0,0.0,472.0,1253.0,0.0,445.0,0.0,1038400.0,1127700.0,2166100.0
2026-01-02 03:00:00,AZPS,8.15,0.0,3199.0,0.0,473.0,1258.0,0.0,444.0,0.0,1040600.0,1132200.0,2172800.0
2026-01-02 04:00:00,AZPS,7.825,0.0,3267.0,0.0,491.0,1242.0,0.0,403.0,0.0,1080200.0,1117800.0,2198000.0
2026-01-02 05:00:00,AZPS,7.4,0.0,3447.0,0.0,525.0,1040.0,0.0,425.0,0.0,1155000.0,936000.0,2091000.0
2026-01-02 06:00:00,AZPS,6.75,0.0,3718.0,0.0,547.0,1191.0,0.0,366.0,0.0,1203400.0,1071900.0,2275300.0
2026-01-02 07:00:00,AZPS,6.050000000000001,0.0,3924.0,0.0,549.0,1341.0,0.0,393.0,0.0,1207800.0,1206900.0,2414700.0
2026-01-02 08:00:00,AZPS,5.45,0.0,3918.0,0.0,615.0,1401.0,1.0,458.0,0.0,1353000.0,1260900.0,2613900.0
2026-01-02 09:00:00,AZPS,5.15,0.0,3697.0,0.0,692.0,1424.0,89.0,380.0,0.0,1522400.0,1281600.0,2804000.0
2026-01-02 10:00:00,AZPS,5.2,0.0,3515.0,0.0,718.0,1300.0,616.0,333.0,0.0,1579600.0,1170000.0,2749600.0
2026-01-02 11:00:00,AZPS,5.45,0.0,3392.0,0.0,716.0,1361.0,950.0,436.0,0.0,1575200.0,1224900.0,2800100.0
2026-01-02 12:00:00,AZPS,5.65,0.0,3295.0,0.0,796.0,1427.0,1026.0,433.0,0.0,1751200.0,1284300.0,3035500.0
2026-01-02 13:00:00,AZPS,5.75,0.0,3292.0,0.0,844.0,1410.0,1062.0,434.0,0.0,1856800.0,1269000.0,3125800.0
2026-01-02 14:00:00,AZPS,6.45,0.0,3334.0,0.0,855.0,1200.0,1120.0,370.0,0.0,1881000.0,1080000.0,2961000.0
2026-01-02 15:00:00,AZPS,8.0,40.0,3423.0,0.0,935.0,1135.0,1190.0,370.0,0.0,2057000.0,1021500.0,3078500.0
2026-01-02 16:00:00,AZPS,9.7,114.75,3562.0,0.0,1016.0,1266.0,1116.0,352.0,0.0,2235200.0,1139400.0,3374600.0
2026-01-02 17:00:00,AZPS,11.075,157.75,3778.0,0.0,1016.0,1182.0,474.0,323.0,0.0,2235200.0,1063800.0,3299000.0
2026-01-02 18:00:00,AZPS,11.8,47.5,3878.0,0.0,1018.0,1221.0,66.0,303.0,0.0,2239600.0,1098900.0,3338500.0
2026-01-02 19:00:00,AZPS,12.2,345.75,3869.0,0.0,1015.0,1346.0,7.0,318.0,0.0,2233000.0,1211400.0,3444400.0
2026-01-02 20:00:00,AZPS,12.25,130.5,3828.0,0.0,1018.0,1354.0,0.0,311.0,0.0,2239600.0,1218600.0,3458200.0
2026-01-02 21:00:00,AZPS,12.125,301.5,3737.0,0.0,1018.0,1299.0,0.0,320.0,0.0,2239600.0,1169100.0,3408700.0
2026-01-02 22:00:00,AZPS,11.525,190.25,3626.0,0.0,1017.0,1262.0,0.0,284.0,0.0,2237400.0,1135800.0,3373200.0
2026-01-02 23:00:00,AZPS,9.8,70.75,3429.0,0.0,1019.0,1224.0,0.0,222.0,0.0,2241800.0,1101600.0,3343400.0
2026-01-03 00:00:00,AZPS,8.200000000000001,0.0,3322.0,0.0,1015.0,1137.0,0.0,272.0,0.0,2233000.0,1023300.0,3256300.0
2026-01-03 01:00:00,AZPS,7.725,0.0,3400.0,0.0,1017.0,948.0,0.0,272.0,0.0,2237400.0,853200.0,3090600.0
2026-01-03 02:00:00,AZPS,7.35,0.0,3334.0,0.0,1018.0,965.0,0.0,253.0,0.0,2239600.0,868500.0,3108100.0
2026-01-03 03:00:00,AZPS,7.050000000000001,0.0,3310.0,0.0,1017.0,968.0,0.0,198.0,0.0,2237400.0,871200.0,3108600.0
2026-01-03 04:00:00,AZPS,6.550000000000001,0.0,3340.0,0.0,1018.0,957.0,0.0,186.0,0.0,2239600.0,861300.0,3100900.0
2026-01-03 05:00:00,AZPS,6.050000000000001,0.0,3469.0,0.0,1019.0,952.0,0.0,180.0,0.0,2241800.0,856800.0,3098600.0
2026-01-03 06:00:00,AZPS,5.75,0.0,3624.0,0.0,1017.0,951.0,0.0,145.0,0.0,2237400.0,855900.0,3093300.0
2026-01-03 07:00:00,AZPS,5.275,0.0,3744.0,0.0,1018.0,938.0,0.0,121.0,0.0,2239600.0,844200.0,3083800.0
2026-01-03 08:00:00,AZPS,5.1000000000000005,0.0,3730.0,0.0,1019.0,920.0,15.0,85.0,0.0,2241800.0,828000.0,3069800.0
2026-01-03 09:00:00,AZPS,5.0,0.0,3619.0,0.0,1028.0,934.0,444.0,23.0,0.0,2261600.0,840600.0,3102200.0
2026-01-03 10:00:00,AZPS,4.800000000000001,0.0,3390.0,0.0,1025.0,1023.0,562.0,10.0,0.0,2255000.0,920700.0,3175700.0
2026-01-03 11:00:00,AZPS,4.6000000000000005,0.0,3164.0,0.0,1024.0,1184.0,571.0,11.0,0.0,2252800.0,1065600.0,3318400.0
2026-01-03 12:00:00,AZPS,4.7,0.0,3134.0,0.0,1024.0,1208.0,738.0,22.0,0.0,2252800.0,1087200.0,3340000.0
2026-01-03 13:00:00,AZPS,4.9750000000000005,0.0,3111.0,0.0,1025.0,1215.0,925.0,43.0,0.0,2255000.0,1093500.0,3348500.0
2026-01-03 14:00:00,AZPS,6.2,0.0,3124.0,0.0,1024.0,1241.0,903.0,48.0,0.0,2252800.0,1116900.0,3369700.0
2026-01-03 15:00:00,AZPS,8.3,88.5,3234.0,0.0,1021.0,1222.0,591.0,50.0,0.0,2246200.0,1099800.0,3346000.0
2026-01-03 16:00:00,AZPS,10.5,151.0,3562.0,0.0,1023.0,1042.0,606.0,55.0,0.0,2250600.0,937800.0,3188400.0
2026-01-03 17:00:00,AZPS,12.5,336.0,3841.0,0.0,1009.0,1091.0,279.0,62.0,0.0,2219800.0,981900.0,3201700.0
2026-01-03 18:00:00,AZPS,13.875,577.75,3926.0,0.0,1008.0,1067.0,9.0,113.0,0.0,2217600.0,960300.0,3177900.0
2026-01-03 19:00:00,AZPS,14.85,612.75,3835.0,0.0,1010.0,1109.0,0.0,164.0,0.0,2222000.0,998100.0,3220100.0
2026-01-03 20:00:00,AZPS,15.35,579.75,3781.0,0.0,1005.0,1001.0,0.0,199.0,0.0,2211000.0,900900.0,3111900.0
2026-01-03 21:00:00,AZPS,15.325,485.75,3692.0,0.0,1010.0,983.0,0.0,205.0,0.0,2222000.0,884700.0,3106700.0
2026-01-03 22:00:00,AZPS,14.425,310.5,3544.0,0.0,1009.0,1019.0,0.0,220.0,0.0,2219800.0,917100.0,3136900.0
2026-01-03 23:00:00,AZPS,11.9,154.25,3381.0,0.0,1007.0,973.0,0.0,316.0,0.0,2215400.0,875700.0,3091100.0
2026-01-04 00:00:00,AZPS,9.75,0.0,3279.0,0.0,1008.0,993.0,0.0,299.0,0.0,2217600.0,893700.0,3111300.0
2026-01-04 01:00:00,AZPS,9.15,0.0,3309.0,0.0,1009.0,940.0,0.0,438.0,0.0,2219800.0,846000.0,3065800.0
2026-01-04 02:00:00,AZPS,8.75,0.0,3203.0,0.0,1008.0,864.0,0.0,500.0,0.0,2217600.0,777600.0,2995200.0
2026-01-04 03:00:00,AZPS,8.475,0.0,3191.0,0.0,1008.0,823.0,0.0,433.0,0.0,2217600.0,740700.0,2958300.0
2026-01-04 04:00:00,AZPS,8.25,0.0,3179.0,0.0,1011.0,751.0,0.0,389.0,0.0,2224200.0,675900.0,2900100.0
2026-01-04 05:00:00,AZPS,7.9,0.0,3273.0,0.0,1010.0,758.0,0.0,445.0,0.0,2222000.0,682200.0,2904200.0
2026-01-04 06:00:00,AZPS,7.55,0.0,3443.0,0.0,1011.0,797.0,0.0,457.0,0.0,2224200.0,717300.0,2941500.0
2026-01-04 07:00:00,AZPS,7.4,0.0,3557.0,0.0,1015.0,854.0,0.0,372.0,0.0,2233000.0,768600.0,3001600.0
2026-01-04 08:00:00,AZPS,7.0,0.0,3500.0,0.0,1015.0,882.0,6.0,402.0,0.0,2233000.0,793800.0,3026800.0
2026-01-04 09:00:00,AZPS,6.575,0.0,3364.0,0.0,1018.0,848.0,319.0,398.0,0.0,2239600.0,763200.0,3002800.0
2026-01-04 10:00:00,AZPS,6.300000000000001,0.0,3053.0,0.0,1021.0,850.0,959.0,368.0,0.0,2246200.0,765000.0,3011200.0
2026-01-04 11:00:00,AZPS,5.9,0.0,2839.0,0.0,1021.0,810.0,1048.0,460.0,0.0,2246200.0,729000.0,2975200.0
2026-01-04 12:00:00,AZPS,5.6000000000000005,0.0,2784.0,0.0,1022.0,830.0,1082.0,478.0,0.0,2248400.0,747000.0,2995400.0
2026-01-04 13:00:00,AZPS,5.550000000000001,0.0,2891.0,0.0,1020.0,833.0,1089.0,500.0,0.0,2244000.0,749700.0,2993700.0
2026-01-04 14:00:00,AZPS,7.1000000000000005,0.0,3014.0,0.0,1022.0,845.0,1081.0,532.0,0.0,2248400.0,760500.0,3008900.0
2026-01-04 15:00:00,AZPS,10.0,85.5,3233.0,0.0,1023.0,815.0,1124.0,502.0,0.0,2250600.0,733500.0,2984100.0
2026-01-04 16:00:00,AZPS,13.0,239.0,3518.0,0.0,1021.0,915.0,993.0,444.0,0.0,2246200.0,823500.0,3069700.0
2026-01-04 17:00:00,AZPS,15.6,481.0,3849.0,0.0,1020.0,882.0,439.0,414.0,0.0,2244000.0,793800.0,3037800.0
2026-01-04 18:00:00,AZPS,17.3,575.75,3977.0,0.0,1018.0,915.0,111.0,437.0,0.0,2239600.0,823500.0,3063100.0
2026-01-04 19:00:00,AZPS,18.4,588.5,3922.0,0.0,1019.0,966.0,36.0,436.0,0.0,2241800.0,869400.0,3111200.0
2026-01-04 20:00:00,AZPS,18.9,575.0,3845.0,0.0,1017.0,994.0,29.0,392.0,0.0,2237400.0,894600.0,3132000.0
2026-01-04 21:00:00,AZPS,18.9,482.0,3745.0,0.0,1018.0,984.0,11.0,384.0,0.0,2239600.0,885600.0,3125200.0
2026-01-04 22:00:00,AZPS,17.8,335.5,3556.0,0.0,1017.0,997.0,0.0,372.0,0.0,2237400.0,897300.0,3134700.0
2026-01-04 23:00:00,AZPS,15.1,156.0,3365.0,0.0,1018.0,1001.0,0.0,356.0,0.0,2239600.0,900900.0,3140500.0
2026-01-05 00:00:00,AZPS,12.6,0.0,3211.0,0.0,1017.0,960.0,0.0,382.0,0.0,2237400.0,864000.0,3101400.0
2026-01-05 01:00:00,AZPS,11.25,0.0,3219.0,0.0,1017.0,973.0,0.0,333.0,0.0,2237400.0,875700.0,3113100.0
2026-01-05 02:00:00,AZPS,10.15,0.0,3219.0,0.0,1018.0,1020.0,0.0,360.0,0.0,2239600.0,918000.0,3157600.0
2026-01-05 03:00:00,AZPS,9.3,0.0,3241.0,0.0,1015.0,1033.0,0.0,358.0,0.0,2233000.0,929700.0,3162700.0
2026-01-05 04:00:00,AZPS,8.6,0.0,3336.0,0.0,1014.0,1040.0,0.0,339.0,0.0,2230800.0,936000.0,3166800.0
2026-01-05 05:00:00,AZPS,8.1,0.0,3554.0,0.0,1011.0,1031.0,0.0,313.0,0.0,2224200.0,927900.0,3152100.0
2026-01-05 06:00:00,AZPS,7.7,0.0,3876.0,0.0,1015.0,983.0,0.0,297.0,0.0,2233000.0,884700.0,3117700.0
2026-01-05 07:00:00,AZPS,7.300000000000001,0.0,4051.0,0.0,1013.0,956.0,0.0,293.0,0.0,2228600.0,860400.0,3089000.0
2026-01-05 08:00:00,AZPS,6.9,0.0,3962.0,0.0,1014.0,912.0,12.0,291.0,0.0,2230800.0,820800.0,3051600.0
2026-01-05 09:00:00,AZPS,6.6000000000000005,0.0,3724.0,0.0,1012.0,1044.0,215.0,269.0,0.0,2226400.0,939600.0,3166000.0
2026-01-05 10:00:00,AZPS,6.375,0.0,3518.0,0.0,1016.0,980.0,662.0,141.0,0.0,2235200.0,882000.0,3117200.0
2026-01-05 11:00:00,AZPS,6.2,0.0,3355.0,0.0,1015.0,923.0,869.0,48.0,0.0,2233000.0,830700.0,3063700.0
2026-01-05 12:00:00,AZPS,6.050000000000001,0.0,3335.0,0.0,1017.0,919.0,1052.0,126.0,0.0,2237400.0,827100.0,3064500.0
2026-01-05 13:00:00,AZPS,6.050000000000001,0.0,3308.0,0.0,1015.0,914.0,1048.0,226.0,0.0,2233000.0,822600.0,3055600.0
2026-01-05 14:00:00,AZPS,7.5,0.0,3331.0,0.0,1017.0,916.0,957.0,99.0,0.0,2237400.0,824400.0,3061800.0
2026-01-05 15:00:00,AZPS,10.3,13.75,3434.0,0.0,1017.0,877.0,1029.0,223.0,0.0,2237400.0,789300.0,3026700.0
2026-01-05 16:00:00,AZPS,13.75,182.75,3584.0,0.0,1017.0,951.0,1200.0,334.0,0.0,2237400.0,855900.0,3093300.0
2026-01-05 17:00:00,AZPS,17.6,79.25,3881.0,0.0,1015.0,1050.0,685.0,292.0,0.0,2233000.0,945000.0,3178000.0
2026-01-05 18:00:00,AZPS,20.45,307.5,4021.0,0.0,1015.0,931.0,152.0,283.0,0.0,2233000.0,837900.0,3070900.0
2026-01-05 19:00:00,AZPS,21.75,90.75,4032.0,0.0,1014.0,988.0,62.0,301.0,0.0,2230800.0,889200.0,3120000.0
2026-01-05 20:00:00,AZPS,22.200000000000003,291.5,3998.0,0.0,1015.0,1032.0,4.0,323.0,0.0,2233000.0,928800.0,3161800.0
2026-01-05 21:00:00,AZPS,21.85,193.75,3884.0,0.0,1011.0,965.0,4.0,313.0,0.0,2224200.0,868500.0,3092700.0
2026-01-05 22:00:00,AZPS,19.700000000000003,67.75,3699.0,0.0,1012.0,1016.0,0.0,308.0,0.0,2226400.0,914400.0,3140800.0
2026-01-05 23:00:00,AZPS,16.400000000000002,69.25,3483.0,0.0,1013.0,979.0,0.0,316.0,0.0,2228600.0,881100.0,3109700.0
2026-01-06 00:00:00,AZPS,14.1,0.0,3386.0,0.0,1013.0,975.0,0.0,298.0,0.0,2228600.0,877500.0,3106100.0
2026-01-06 01:00:00,AZPS,12.9,0.0,3359.0,0.0,1011.0,804.0,0.0,273.0,0.0,2224200.0,723600.0,2947800.0
2026-01-06 02:00:00,AZPS,12.1,0.0,3379.0,0.0,1013.0,801.0,0.0,247.0,0.0,2228600.0,720900.0,2949500.0
2026-01-06 03:00:00,AZPS,11.55,0.0,3385.0,0.0,1014.0,971.0,0.0,237.0,0.0,2230800.0,873900.0,3104700.0
2026-01-06 04:00:00,AZPS,11.15,0.0,3504.0,0.0,1014.0,974.0,0.0,194.0,0.0,2230800.0,876600.0,3107400.0
2026-01-06 05:00:00,AZPS,10.95,0.0,3763.0,0.0,1013.0,975.0,0.0,174.0,0.0,2228600.0,877500.0,3106100.0
2026-01-06 06:00:00,AZPS,10.8,0.0,4132.0,0.0,1017.0,986.0,0.0,176.0,0.0,2237400.0,887400.0,3124800.0
2026-01-06 07:00:00,AZPS,10.6,0.0,4292.0,0.0,1019.0,969.0,0.0,202.0,0.0,2241800.0,872100.0,3113900.0
2026-01-06 08:00:00,AZPS,10.4,0.0,4133.0,0.0,999.0,972.0,10.0,179.0,0.0,2197800.0,874800.0,3072600.0
2026-01-06 09:00:00,AZPS,9.85,0.0,3829.0,0.0,920.0,1001.0,350.0,159.0,0.0,2024000.0,900900.0,2924900.0
2026-01-06 10:00:00,AZPS,9.125,0.0,3544.0,0.0,901.0,986.0,835.0,179.0,0.0,1982200.0,887400.0,2869600.0
2026-01-06 11:00:00,AZPS,8.75,0.0,3280.0,0.0,902.0,1010.0,974.0,173.0,0.0,1984400.0,909000.0,2893400.0
2026-01-06 12:00:00,AZPS,8.925,0.0,3200.0,0.0,980.0,944.0,999.0,151.0,0.0,2156000.0,849600.0,3005600.0
2026-01-06 13:00:00,AZPS,9.0,0.0,3183.0,0.0,1024.0,883.0,972.0,155.0,0.0,2252800.0,794700.0,3047500.0
2026-01-06 14:00:00,AZPS,9.4,0.0,3248.0,0.0,1023.0,968.0,995.0,194.0,0.0,2250600.0,871200.0,3121800.0
2026-01-06 15:00:00,AZPS,11.1,106.75,3402.0,0.0,1024.0,928.0,1147.0,212.0,0.0,2252800.0,835200.0,3088000.0
2026-01-06 16:00:00,AZPS,13.5,282.25,3605.0,0.0,1024.0,960.0,1008.0,235.0,0.0,2252800.0,864000.0,3116800.0
2026-01-06 17:00:00,AZPS,15.575,492.25,3903.0,0.0,990.0,982.0,507.0,234.0,0.0,2178000.0,883800.0,3061800.0
2026-01-06 18:00:00,AZPS,16.85,561.75,4058.0,0.0,985.0,979.0,43.0,211.0,0.0,2167000.0,881100.0,3048100.0
2026-01-06 19:00:00,AZPS,17.55,627.5,4081.0,0.0,984.0,1059.0,0.0,232.0,0.0,2164800.0,953100.0,3117900.0
2026-01-06 20:00:00,AZPS,17.65,400.0,4036.0,0.0,984.0,995.0,0.0,269.0,0.0,2164800.0,895500.0,3060300.0
2026-01-06 21:00:00,AZPS,17.25,254.25,3921.0,0.0,984.0,948.0,0.0,313.0,0.0,2164800.0,853200.0,3018000.0
2026-01-06 22:00:00,AZPS,15.95,159.25,3725.0,0.0,986.0,973.0,0.0,310.0,0.0,2169200.0,875700.0,3044900.0
2026-01-06 23:00:00,AZPS,13.75,91.75,3519.0,0.0,985.0,981.0,0.0,321.0,0.0,2167000.0,882900.0,3049900.0
2026-01-07 00:00:00,AZPS,11.9,0.0,3391.0,0.0,985.0,960.0,0.0,395.0,0.0,2167000.0,864000.0,3031000.0
2026-01-07 01:00:00,AZPS,10.95,0.0,3341.0,0.0,983.0,1029.0,0.0,400.0,0.0,2162600.0,926100.0,3088700.0
2026-01-07 02:00:00,AZPS,10.2,0.0,3317.0,0.0,982.0,916.0,0.0,340.0,0.0,2160400.0,824400.0,2984800.0
2026-01-07 03:00:00,AZPS,9.525,0.0,3321.0,0.0,983.0,830.0,0.0,274.0,0.0,2162600.0,747000.0,2909600.0
2026-01-07 04:00:00,AZPS,8.9,0.0,3417.0,0.0,983.0,816.0,0.0,284.0,0.0,2162600.0,734400.0,2897000.0
2026-01-07 05:00:00,AZPS,8.4,0.0,3649.0,0.0,982.0,814.0,0.0,299.0,0.0,2160400.0,732600.0,2893000.0
2026-01-07 06:00:00,AZPS,7.95,0.0,3991.0,0.0,982.0,948.0,0.0,295.0,0.0,2160400.0,853200.0,3013600.0
2026-01-07 07:00:00,AZPS,7.65,0.0,4162.0,0.0,983.0,1101.0,0.0,310.0,0.0,2162600.0,990900.0,3153500.0
2026-01-07 08:00:00,AZPS,7.4,0.0,4126.0,0.0,969.0,1148.0,0.0,311.0,0.0,2131800.0,1033200.0,3165000.0
2026-01-07 09:00:00,AZPS,7.0,0.0,4004.0,0.0,862.0,1352.0,20.0,335.0,0.0,1896400.0,1216800.0,3113200.0
2026-01-07 10:00:00,AZPS,6.5,0.0,3947.0,0.0,857.0,1389.0,113.0,300.0,0.0,1885400.0,1250100.0,3135500.0
2026-01-07 11:00:00,AZPS,5.9,0.0,3840.0,0.0,894.0,1439.0,223.0,371.0,0.0,1966800.0,1295100.0,3261900.0
2026-01-07 12:00:00,AZPS,5.5,0.0,3826.0,0.0,971.0,1455.0,228.0,377.0,0.0,2136200.0,1309500.0,3445700.0
2026-01-07 13:00:00,AZPS,5.375,0.0,3775.0,0.0,991.0,1400.0,195.0,326.0,0.0,2180200.0,1260000.0,3440200.0
2026-01-07 14:00:00,AZPS,7.0,0.0,3718.0,0.0,991.0,1376.0,204.0,264.0,0.0,2180200.0,1238400.0,3418600.0
2026-01-07 15:00:00,AZPS,10.1,164.5,3788.0,0.0,990.0,1341.0,140.0,224.0,0.0,2178000.0,1206900.0,3384900.0
2026-01-07 16:00:00,AZPS,13.725,350.75,3909.0,0.0,990.0,1356.0,72.0,258.0,0.0,2178000.0,1220400.0,3398400.0
2026-01-07 17:00:00,AZPS,17.65,502.0,4147.0,0.0,989.0,1311.0,48.0,295.0,0.0,2175800.0,1179900.0,3355700.0
2026-01-07 18:00:00,AZPS,20.45,601.5,4278.0,0.0,991.0,1318.0,14.0,209.0,0.0,2180200.0,1186200.0,3366400.0
2026-01-07 19:00:00,AZPS,21.9,636.75,4287.0,0.0,989.0,1380.0,0.0,279.0,0.0,2175800.0,1242000.0,3417800.0
2026-01-07 20:00:00,AZPS,22.275,601.5,4233.0,0.0,991.0,1390.0,0.0,255.0,0.0,2180200.0,1251000.0,3431200.0
2026-01-07 21:00:00,AZPS,21.8,454.25,4097.0,0.0,990.0,1383.0,0.0,176.0,0.0,2178000.0,1244700.0,3422700.0
2026-01-07 22:00:00,AZPS,19.95,354.5,3858.0,0.0,989.0,1336.0,0.0,214.0,0.0,2175800.0,1202400.0,3378200.0
2026-01-07 23:00:00,AZPS,16.400000000000002,169.75,3639.0,0.0,989.0,1323.0,0.0,334.0,0.0,2175800.0,1190700.0,3366500.0
2026-01-08 00:00:00,AZPS,13.7,0.0,3455.0,0.0,990.0,1336.0,0.0,359.0,0.0,2178000.0,1202400.0,3380400.0
2026-01-08 01:00:00,AZPS,12.65,0.0,3409.0,0.0,990.0,1313.0,0.0,385.0,0.0,2178000.0,1181700.0,3359700.0
2026-01-08 02:00:00,AZPS,11.75,0.0,3357.0,0.0,990.0,1312.0,0.0,457.0,0.0,2178000.0,1180800.0,3358800.0
2026-01-08 03:00:00,AZPS,10.85,0.0,3355.0,0.0,990.0,1278.0,0.0,540.0,0.0,2178000.0,1150200.0,3328200.0
2026-01-08 04:00:00,AZPS,10.15,0.0,3442.0,0.0,988.0,1252.0,1.0,538.0,0.0,2173600.0,1126800.0,3300400.0
2026-01-08 05:00:00,AZPS,9.55,0.0,3665.0,0.0,990.0,1238.0,0.0,503.0,0.0,2178000.0,1114200.0,3292200.0
2026-01-08 06:00:00,AZPS,8.9,0.0,4000.0,0.0,989.0,1220.0,0.0,524.0,0.0,2175800.0,1098000.0,3273800.0
2026-01-08 07:00:00,AZPS,8.05,0.0,4186.0,0.0,989.0,1205.0,0.0,495.0,0.0,2175800.0,1084500.0,3260300.0
2026-01-08 08:00:00,AZPS,7.300000000000001,0.0,4139.0,0.0,991.0,1105.0,4.0,405.0,0.0,2180200.0,994500.0,3174700.0
2026-01-08 09:00:00,AZPS,6.800000000000001,0.0,3968.0,0.0,979.0,1101.0,227.0,325.0,0.0,2153800.0,990900.0,3144700.0
2026-01-08 10:00:00,AZPS,6.45,0.0,3814.0,0.0,855.0,1077.0,586.0,405.0,0.0,1881000.0,969300.0,2850300.0
2026-01-08 11:00:00,AZPS,6.2,0.0,3660.0,0.0,846.0,1027.0,641.0,610.0,0.0,1861200.0,924300.0,2785500.0
2026-01-08 12:00:00,AZPS,6.025,0.0,3612.0,0.0,854.0,1069.0,814.0,664.0,0.0,1878800.0,962100.0,2840900.0
2026-01-08 13:00:00,AZPS,6.0,0.0,3575.0,0.0,850.0,1049.0,628.0,690.0,0.0,1870000.0,944100.0,2814100.0
2026-01-08 14:00:00,AZPS,7.15,0.0,3542.0,0.0,851.0,1069.0,742.0,667.0,0.0,1872200.0,962100.0,2834300.0
2026-01-08 15:00:00,AZPS,9.9,162.0,3584.0,0.0,839.0,1081.0,709.0,641.0,0.0,1845800.0,972900.0,2818700.0
2026-01-08 16:00:00,AZPS,13.65,349.75,3847.0,0.0,690.0,948.0,943.0,612.0,0.0,1518000.0,853200.0,2371200.0
2026-01-08 17:00:00,AZPS,17.85,503.75,4209.0,0.0,689.0,1228.0,562.0,545.0,0.0,1515800.0,1105200.0,2621000.0
2026-01-08 18:00:00,AZPS,20.875,600.0,4311.0,0.0,693.0,1205.0,53.0,552.0,0.0,1524600.0,1084500.0,2609100.0
2026-01-08 19:00:00,AZPS,22.1,635.75,4303.0,0.0,845.0,1125.0,0.0,584.0,0.0,1859000.0,1012500.0,2871500.0
